datetime,aqi,pm25,pm10,co,no2,o3,so2,temp,humidity,pressure,wind
2026-04-07 10:00,61,17.02,63.24,121.49,0.11,79.89,0.73,,,,
2026-04-07 11:00,63,17.64,64.89,121.24,0.13,82.91,0.76,,,,
2026-04-07 12:00,64,18.3,66.76,121.16,0.15,84.86,0.78,,,,
2026-04-07 13:00,66,19.0,68.84,121.54,0.19,86.11,0.78,,,,
2026-04-07 14:00,67,19.73,71.59,121.57,0.23,84.85,0.76,,,,
2026-04-07 15:00,69,20.69,74.66,121.86,0.22,85.09,0.76,,,,
2026-04-07 16:00,72,21.9,77.83,122.64,0.22,88.38,0.77,,,,
2026-04-07 17:00,75,23.46,81.52,124.29,0.22,93.46,0.81,,,,
2026-04-07 18:00,79,25.25,85.17,126.64,0.21,100.17,0.86,,,,
2026-04-07 19:00,82,27.02,88.49,129.14,0.21,107.42,0.9,,,,
2026-04-07 20:00,86,28.56,90.7,131.74,0.21,115.18,0.95,,,,
2026-04-07 21:00,89,30.15,93.04,134.28,0.21,123.38,0.98,,,,
2026-04-07 22:00,92,31.64,95.04,136.8,0.21,131.68,1.01,,,,
2026-04-07 23:00,94,32.53,95.41,139.02,0.21,138.62,1.01,,,,
2026-04-08 00:00,94,32.43,93.41,139.95,0.2,142.91,0.97,,,,
2026-04-08 00:00,94,32.43,93.41,139.95,0.2,142.91,0.97,,,,
2026-04-08 01:00,91,31.08,88.1,138.97,0.2,145.46,0.91,,,,
2026-04-08 02:00,87,29.39,82.67,137.57,0.21,147.24,0.86,,,,
2026-04-08 03:00,84,27.56,77.55,135.81,0.25,148.47,0.81,,,,
2026-04-08 04:00,80,25.77,72.9,134.18,0.22,149.15,0.79,,,,
2026-04-08 05:00,77,24.41,69.72,132.67,0.16,149.49,0.78,,,,
2026-04-08 06:00,75,23.68,68.48,131.89,0.13,148.86,0.78,,,,
2026-04-08 07:00,75,23.53,69.14,131.51,0.11,147.49,0.79,,,,
2026-04-08 08:00,76,23.9,71.25,131.59,0.1,145.88,0.81,,,,
2026-04-08 09:00,77,24.6,74.11,131.91,0.1,143.71,0.81,,,,
2026-04-08 10:00,79,25.48,77.53,132.89,0.1,142.47,0.81,,,,
2026-04-08 11:00,81,26.21,80.39,133.58,0.11,141.79,0.82,,,,
2026-04-08 12:00,82,26.69,82.34,134.33,0.13,141.72,0.82,,,,
2026-04-08 13:00,82,27.06,83.83,135.39,0.17,142.53,0.82,,,,
2026-04-08 14:00,83,27.37,84.9,136.3,0.21,143.02,0.82,,,,
2026-04-08 15:00,84,27.56,85.48,137.08,0.21,143.71,0.82,,,,
2026-04-08 16:00,83,27.51,85.23,137.3,0.19,143.5,0.82,,,,
2026-04-08 17:00,83,27.39,84.66,137.76,0.18,143.42,0.82,,,,
2026-04-08 18:00,83,27.18,83.94,137.93,0.17,143.23,0.81,,,,
2026-04-08 19:00,82,26.82,82.86,137.48,0.16,142.1,0.8,,,,
2026-04-08 20:00,81,26.5,82.04,137.29,0.15,141.19,0.79,,,,
2026-04-08 21:00,81,26.2,81.38,137.15,0.14,139.92,0.77,,,,
2026-04-08 22:00,80,25.9,80.62,137.44,0.13,138.46,0.75,,,,
2026-04-08 23:00,79,25.56,79.61,137.62,0.13,136.95,0.72,,,,
2026-04-09 00:00,79,25.27,78.7,138.03,0.12,135.4,0.69,,,,
2026-04-09 00:00,79,25.27,78.7,138.03,0.12,135.4,0.69,,,,
2026-04-09 01:00,78,25.06,78.09,138.13,0.11,133.72,0.65,,,,
2026-04-09 02:00,78,25.02,78.02,138.25,0.12,132.47,0.62,,,,
2026-04-09 03:00,78,25.1,78.24,138.48,0.13,131.82,0.59,,,,
2026-04-09 04:00,79,25.21,78.45,137.78,0.1,130.97,0.58,,,,
2026-04-09 05:00,79,25.4,78.76,137.24,0.07,129.9,0.59,,,,
2026-04-09 06:00,79,25.53,78.85,136.36,0.06,128.23,0.6,,,,
2026-04-09 07:00,79,25.57,78.39,135.12,0.05,125.49,0.59,,,,
2026-04-09 08:00,79,25.47,77.63,133.61,0.05,122.59,0.55,,,,
2026-04-09 09:00,79,25.31,76.87,131.89,0.05,119.63,0.5,,,,
2026-04-09 10:00,78,25.09,76.18,130.47,0.05,117.52,0.46,,,,
2026-04-09 11:00,78,24.73,75.12,129.22,0.05,115.61,0.41,,,,
2026-04-09 12:00,77,24.46,74.27,128.06,0.06,114.79,0.37,,,,
2026-04-09 13:00,77,24.3,73.68,127.66,0.07,114.87,0.34,,,,
2026-04-09 14:00,76,24.12,72.99,127.26,0.09,115.17,0.33,,,,
2026-04-09 15:00,76,23.98,72.28,127.28,0.09,115.37,0.33,,,,
2026-04-09 16:00,76,23.86,71.53,127.25,0.09,115.32,0.32,,,,
2026-04-09 17:00,76,23.9,71.2,127.69,0.08,114.58,0.31,,,,
2026-04-09 18:00,76,23.92,70.76,128.52,0.08,113.78,0.31,,,,
2026-04-09 19:00,76,23.77,69.91,129.25,0.07,112.4,0.3,,,,
2026-04-09 20:00,75,23.56,69.0,129.79,0.07,111.38,0.29,,,,
2026-04-09 21:00,75,23.33,68.22,130.25,0.06,110.53,0.28,,,,
2026-04-09 22:00,74,23.09,67.58,130.71,0.06,109.42,0.27,,,,
2026-04-09 23:00,74,22.91,67.31,131.27,0.06,108.39,0.26,,,,
2026-04-10 00:00,74,22.81,67.46,131.69,0.06,107.58,0.25,,,,
2026-04-10 00:00,74,22.81,67.46,131.69,0.06,107.58,0.25,,,,
2026-04-10 01:00,73,22.74,67.7,132.25,0.06,106.97,0.24,,,,
2026-04-10 02:00,73,22.7,67.91,132.68,0.06,106.12,0.24,,,,
2026-04-10 03:00,73,22.68,68.03,132.91,0.07,105.24,0.23,,,,
2026-04-10 04:00,73,22.64,68.01,133.21,0.06,104.11,0.25,,,,
2026-04-10 05:00,73,22.77,68.29,134.2,0.06,102.78,0.33,,,,
2026-04-10 06:00,74,23.19,68.86,135.86,0.07,101.39,0.5,,,,
2026-04-10 07:00,76,23.93,69.37,137.41,0.08,99.66,0.65,,,,
2026-04-10 08:00,77,24.63,69.39,138.14,0.08,97.36,0.68,,,,
2026-04-10 09:00,78,24.95,68.78,137.2,0.08,95.06,0.63,,,,
2026-04-10 10:00,77,24.53,67.28,134.71,0.07,92.97,0.5,,,,
2026-04-10 11:00,75,23.64,65.43,131.42,0.06,90.67,0.36,,,,
2026-04-10 12:00,73,22.77,63.98,128.57,0.05,89.12,0.26,,,,
2026-04-10 13:00,72,21.9,62.56,126.73,0.06,88.91,0.18,,,,
2026-04-10 14:00,71,21.59,62.17,126.41,0.07,88.15,0.13,,,,
2026-04-10 15:00,71,21.6,62.45,126.71,0.07,87.59,0.12,,,,
2026-04-10 16:00,71,21.69,62.88,126.97,0.06,87.43,0.12,,,,
2026-04-10 17:00,72,21.96,63.77,127.52,0.06,87.42,0.13,,,,
2026-04-10 18:00,72,22.24,64.88,127.89,0.06,87.66,0.15,,,,
2026-04-10 19:00,72,22.28,65.45,127.98,0.06,88.91,0.17,,,,
2026-04-10 20:00,72,22.01,65.44,127.89,0.06,91.26,0.2,,,,
2026-04-10 21:00,71,21.49,65.0,127.94,0.06,94.7,0.22,,,,
2026-04-10 22:00,70,20.9,64.61,128.98,0.07,99.07,0.24,,,,
2026-04-10 23:00,69,20.7,65.22,131.29,0.07,103.51,0.26,,,,
2026-04-11 00:00,70,21.28,67.81,134.43,0.07,107.69,0.28,,,,
2026-04-11 00:00,70,21.28,67.81,134.43,0.07,107.69,0.28,,,,
2026-04-11 01:00,73,22.69,72.06,138.46,0.08,111.07,0.3,,,,
2026-04-11 02:00,77,24.5,76.42,141.86,0.09,113.02,0.33,,,,
2026-04-11 03:00,81,26.29,79.99,144.32,0.1,113.68,0.35,,,,
2026-04-11 04:00,83,27.49,81.45,144.89,0.08,112.78,0.35,,,,
2026-04-11 05:00,85,28.16,81.25,144.81,0.06,111.01,0.34,,,,
2026-04-11 06:00,85,28.39,80.15,144.14,0.06,108.17,0.32,,,,
2026-04-11 07:00,85,28.31,78.86,142.76,0.06,104.52,0.29,,,,
2026-04-11 08:00,85,28.08,77.8,141.28,0.06,100.79,0.28,,,,
2026-04-11 09:00,84,27.75,77.52,139.79,0.06,97.6,0.27,,,,
2026-04-11 10:00,83,27.54,77.96,138.97,0.06,95.28,0.26,,,,
2026-04-11 11:00,83,27.34,78.07,137.89,0.07,93.21,0.27,,,,
2026-04-11 12:00,83,27.17,77.9,136.75,0.08,92.0,0.27,,,,
2026-04-11 13:00,83,27.11,77.64,136.38,0.11,91.81,0.28,,,,
2026-04-11 14:00,82,27.0,76.98,136.03,0.15,91.77,0.29,,,,
2026-04-11 15:00,82,26.94,76.3,135.79,0.16,91.99,0.3,,,,
2026-04-11 16:00,82,26.8,74.76,135.41,0.16,92.49,0.3,,,,
2026-04-11 17:00,81,26.54,71.74,134.95,0.15,93.57,0.3,,,,
2026-04-11 18:00,81,26.18,67.41,134.25,0.15,95.11,0.29,,,,
2026-04-11 19:00,80,25.71,62.9,133.02,0.14,96.71,0.28,,,,
2026-04-11 20:00,79,25.48,59.98,131.63,0.13,97.01,0.28,,,,
2026-04-11 21:00,79,25.44,58.46,130.55,0.12,96.83,0.29,,,,
2026-04-11 22:00,80,25.88,60.48,130.56,0.11,96.87,0.3,,,,
2026-04-11 23:00,83,27.54,69.11,131.11,0.11,96.84,0.3,,,,
2026-04-12 00:00,91,31.02,86.25,132.34,0.13,96.96,0.29,,,,
2026-04-12 00:00,91,31.02,86.25,132.34,0.13,96.96,0.29,,,,
2026-04-12 01:00,101,35.56,105.85,134.31,0.16,96.64,0.28,,,,
2026-04-12 02:00,111,39.61,120.66,135.85,0.2,95.51,0.26,,,,
2026-04-12 03:00,118,42.6,131.16,137.1,0.24,94.34,0.24,,,,
2026-04-12 04:00,122,43.96,134.6,137.97,0.21,92.86,0.21,,,,
2026-04-12 05:00,123,44.35,132.97,138.7,0.16,91.59,0.2,,,,
2026-04-12 06:00,123,44.34,130.2,139.25,0.13,90.37,0.19,,,,
2026-04-12 07:00,122,44.23,128.29,139.37,0.11,89.05,0.19,,,,
2026-04-12 08:00,123,44.3,128.42,139.06,0.1,87.04,0.18,,,,
2026-04-12 09:00,123,44.39,130.3,138.76,0.09,84.95,0.18,,,,
2026-04-12 10:00,124,44.98,135.02,138.58,0.09,83.82,0.19,,,,
2026-04-12 11:00,127,45.86,139.15,138.24,0.09,82.28,0.18,,,,
2026-04-12 12:00,129,46.69,143.33,138.02,0.11,81.84,0.18,,,,
2026-04-12 13:00,130,47.43,146.85,138.12,0.13,82.6,0.19,,,,
2026-04-12 14:00,132,48.11,148.47,138.65,0.17,82.94,0.21,,,,
2026-04-12 15:00,133,48.54,148.82,139.24,0.17,83.56,0.23,,,,
2026-04-12 16:00,133,48.32,146.83,139.6,0.17,84.2,0.26,,,,
2026-04-12 17:00,130,47.32,141.91,139.37,0.16,85.07,0.3,,,,
2026-04-12 18:00,125,45.2,133.58,138.85,0.15,85.81,0.32,,,,
2026-04-12 19:00,116,41.71,121.34,136.3,0.14,86.09,0.32,,,,
2026-04-12 20:00,105,37.07,105.01,132.18,0.13,86.3,0.29,,,,
2026-04-12 21:00,92,31.61,85.08,126.0,0.11,86.81,0.25,,,,
2026-04-12 22:00,81,26.25,66.62,119.49,0.11,87.68,0.23,,,,
2026-04-12 23:00,73,22.68,56.86,115.31,0.1,87.33,0.23,,,,
2026-04-13 00:00,71,21.38,56.57,113.71,0.11,86.03,0.24,,,,
2026-04-13 00:00,71,21.38,56.57,113.71,0.11,86.03,0.24,,,,
2026-04-13 01:00,72,22.01,63.42,114.02,0.12,83.93,0.25,,,,
2026-04-13 02:00,76,23.92,73.84,115.39,0.16,81.43,0.26,,,,
2026-04-13 03:00,82,26.7,86.68,117.29,0.2,79.03,0.27,,,,
2026-04-13 04:00,88,29.73,99.03,118.95,0.19,77.15,0.28,,,,
2026-04-13 05:00,94,32.74,109.24,120.97,0.16,76.15,0.3,,,,
2026-04-13 06:00,99,34.82,113.1,123.03,0.14,75.27,0.31,,,,
2026-04-13 07:00,98,34.68,106.56,124.43,0.12,74.25,0.32,,,,
2026-04-13 08:00,94,32.42,92.45,124.74,0.11,72.77,0.32,,,,
2026-04-13 09:00,87,29.04,76.25,124.08,0.1,71.21,0.31,,,,
2026-04-13 10:00,78,25.09,60.95,122.81,0.09,69.91,0.3,,,,
2026-04-13 11:00,70,21.25,48.86,120.91,0.09,68.83,0.29,,,,
2026-04-13 12:00,63,18.03,40.71,118.7,0.1,67.92,0.29,,,,
2026-04-13 13:00,59,15.69,35.93,117.4,0.12,67.82,0.3,,,,
2026-04-13 14:00,56,14.26,33.93,116.64,0.15,67.96,0.32,,,,
2026-04-13 15:00,54,13.57,33.71,116.67,0.16,68.8,0.35,,,,
2026-04-13 16:00,53,13.17,33.89,117.33,0.17,70.07,0.36,,,,
2026-04-13 17:00,53,12.89,33.91,118.09,0.17,71.37,0.37,,,,
2026-04-13 18:00,52,12.58,33.26,118.91,0.17,72.62,0.38,,,,
2026-04-13 19:00,51,12.25,32.1,118.98,0.17,73.53,0.37,,,,
2026-04-13 20:00,51,12.1,31.27,119.22,0.18,74.77,0.38,,,,
2026-04-13 21:00,500,12.09,30.87,119.41,0.18,76.03,0.38,,,,
2026-04-13 22:00,49,11.85,30.11,119.14,0.18,77.31,0.38,,,,
2026-04-13 23:00,48,11.57,30.4,118.16,0.18,78.72,0.38,,,,
2026-04-14 00:00,49,11.8,34.74,117.03,0.18,80.64,0.38,,,,
2026-04-14 00:00,49,11.8,34.74,117.03,0.18,80.64,0.38,,,,
2026-04-14 01:00,53,13.11,44.94,116.53,0.18,83.7,0.4,,,,
2026-04-14 02:00,57,15.16,57.2,116.81,0.21,86.72,0.43,,,,
2026-04-14 03:00,63,17.89,71.26,117.53,0.23,90.07,0.47,,,,
2026-04-14 04:00,70,21.19,85.93,117.94,0.21,93.52,0.51,,,,
2026-04-14 05:00,78,24.84,99.33,118.42,0.16,96.72,0.53,,,,
2026-04-14 06:00,85,28.21,108.39,118.67,0.13,99.16,0.55,,,,
2026-04-14 07:00,89,30.12,109.51,118.69,0.11,100.91,0.55,,,,
2026-04-14 08:00,89,29.98,102.72,118.74,0.1,101.83,0.55,,,,
2026-04-14 09:00,85,28.46,92.1,118.99,0.09,102.37,0.56,,,,
2026-04-14 10:00,81,26.54,81.41,120.24,0.09,103.58,0.58,,,,
2026-04-14 11:00,78,25.07,73.62,121.92,0.09,105.41,0.61,,,,
2026-04-14 12:00,77,24.67,70.11,124.14,0.11,107.73,0.64,,,,
2026-04-14 13:00,78,24.83,68.52,126.59,0.15,110.6,0.68,,,,
2026-04-14 14:00,78,25.08,67.27,128.97,0.2,113.62,0.71,,,,
2026-04-14 15:00,79,25.4,66.39,131.14,0.22,116.36,0.73,,,,
2026-04-14 16:00,79,25.32,65.03,132.22,0.22,118.24,0.73,,,,
2026-04-14 17:00,78,24.97,63.59,132.93,0.22,120.05,0.73,,,,
2026-04-14 18:00,77,24.41,62.1,133.28,0.22,121.71,0.71,,,,
2026-04-14 19:00,75,23.57,60.03,132.88,0.22,123.02,0.68,,,,
2026-04-14 20:00,73,22.69,57.72,132.42,0.22,123.97,0.64,,,,
2026-04-14 21:00,71,21.79,55.2,131.37,0.21,124.12,0.61,,,,
2026-04-14 22:00,70,21.04,52.88,130.32,0.2,124.15,0.58,,,,
2026-04-14 23:00,69,20.49,51.34,128.67,0.19,123.53,0.57,,,,
2026-04-15 00:00,68,20.27,51.32,127.2,0.18,122.47,0.57,,,,
2026-04-15 00:00,68,20.27,51.32,127.2,0.18,122.47,0.57,,,,
2026-04-15 01:00,69,20.44,53.53,126.48,0.17,121.66,0.58,,,,
2026-04-15 02:00,69,20.83,56.72,126.15,0.2,120.78,0.59,,,,
2026-04-15 03:00,70,21.17,59.71,126.14,0.21,119.81,0.6,,,,
2026-04-15 04:00,71,21.41,61.92,126.01,0.17,118.9,0.59,,,,
2026-04-15 05:00,71,21.61,63.91,125.82,0.12,117.9,0.58,,,,
2026-04-15 06:00,71,21.79,65.29,125.68,0.1,115.96,0.56,,,,
2026-04-15 07:00,71,21.84,65.36,125.4,0.09,113.81,0.54,,,,
2026-04-15 08:00,71,21.83,64.71,125.06,0.08,111.66,0.53,,,,
2026-04-15 09:00,71,21.82,64.32,124.81,0.08,109.69,0.52,,,,
2026-04-15 10:00,71,21.82,64.66,125.01,0.08,108.48,0.52,,,,
2026-04-15 11:00,71,21.73,66.05,124.31,0.09,107.32,0.52,,,,
2026-04-15 12:00,71,21.54,68.54,123.02,0.11,105.87,0.51,,,,
2026-04-15 13:00,70,21.15,71.4,121.33,0.14,104.62,0.5,,,,
2026-04-15 14:00,68,20.23,70.08,119.53,0.19,103.5,0.49,,,,
2026-04-15 15:00,65,18.74,62.91,118.54,0.2,104.08,0.48,,,,
2026-04-15 16:00,62,17.17,53.52,118.69,0.2,106.98,0.47,,,,
2026-04-15 17:00,60,16.24,47.58,120.05,0.21,111.4,0.47,,,,
2026-04-15 18:00,60,16.21,46.82,121.24,0.21,115.93,0.46,,,,
2026-04-15 19:00,61,17.0,50.33,121.78,0.2,117.68,0.44,,,,
2026-04-15 20:00,64,18.19,55.9,121.59,0.19,116.22,0.43,,,,
2026-04-15 21:00,67,19.56,63.1,120.71,0.18,112.96,0.42,,,,
2026-04-15 22:00,70,21.0,71.23,119.76,0.16,108.53,0.41,,,,
2026-04-15 23:00,73,22.34,78.33,118.75,0.15,103.86,0.4,,,,
2026-04-16 00:00,75,23.61,84.55,117.79,0.14,99.29,0.39,,,,
2026-04-16 00:00,75,23.61,84.55,117.79,0.14,99.29,0.39,,,,
2026-04-16 01:00,78,25.01,92.63,117.02,0.13,94.99,0.38,,,,
2026-04-16 02:00,81,26.4,100.21,116.6,0.13,90.6,0.37,,,,
2026-04-16 03:00,84,27.62,105.7,116.04,0.14,86.17,0.36,,,,
2026-04-16 04:00,85,28.39,107.37,115.04,0.11,82.35,0.33,,,,
2026-04-16 05:00,86,28.85,105.87,114.59,0.08,79.72,0.31,,,,
2026-04-16 06:00,86,28.97,102.14,114.27,0.07,77.59,0.29,,,,
2026-04-16 07:00,86,28.74,96.91,113.87,0.06,75.9,0.26,,,,
2026-04-16 08:00,85,28.22,91.04,113.26,0.05,74.62,0.24,,,,
2026-04-16 09:00,84,27.56,85.26,112.89,0.05,74.27,0.23,,,,
2026-04-16 10:00,82,26.85,80.15,113.08,0.06,75.34,0.22,,,,
2026-04-16 11:00,81,26.16,76.1,113.35,0.06,77.13,0.21,,,,
2026-04-16 12:00,79,25.65,73.64,113.97,0.08,79.77,0.21,,,,
2026-04-16 13:00,79,25.47,72.77,115.21,0.1,83.06,0.21,,,,
2026-04-16 14:00,80,25.83,73.44,115.99,0.13,84.8,0.21,,,,
2026-04-16 15:00,82,26.62,74.86,116.68,0.14,85.39,0.21,,,,
2026-04-16 16:00,84,27.6,76.35,116.69,0.14,85.26,0.21,,,,
2026-04-16 17:00,86,28.71,77.96,116.74,0.13,85.02,0.21,,,,
2026-04-16 18:00,89,30.02,79.8,116.52,0.13,84.49,0.22,,,,
2026-04-16 19:00,92,31.4,81.61,115.72,0.12,83.37,0.22,,,,
2026-04-16 20:00,94,32.77,83.09,114.97,0.11,82.65,0.22,,,,
2026-04-16 21:00,97,33.93,84.0,114.19,0.11,82.11,0.22,,,,
2026-04-16 22:00,99,34.84,84.19,113.59,0.1,81.82,0.22,,,,
2026-04-16 23:00,500,35.48,83.86,113.12,0.1,81.64,0.22,,,,
2026-04-17 00:00,102,35.73,83.16,112.86,0.1,81.64,0.22,,,,
2026-04-17 00:00,102,35.73,83.16,112.86,0.1,81.64,0.22,,,,
2026-04-17 01:00,101,35.5,82.02,112.93,0.1,81.79,0.22,,,,
2026-04-17 02:00,99,34.89,80.56,113.0,0.11,82.6,0.22,,,,
2026-04-17 03:00,96,33.66,78.39,113.27,0.11,84.38,0.23,,,,
2026-04-17 04:00,93,32.14,76.16,113.45,0.09,87.34,0.24,,,,
2026-04-17 05:00,93,32.02,76.94,113.44,0.07,86.36,0.24,,,,
2026-04-17 06:00,93,32.17,78.56,113.2,0.06,84.24,0.24,,,,
2026-04-17 07:00,93,32.3,81.0,112.39,0.05,81.79,0.23,,,,
2026-04-17 08:00,93,32.29,84.15,111.5,0.05,79.76,0.21,,,,
2026-04-17 09:00,93,32.24,88.14,110.58,0.05,78.59,0.2,,,,
2026-04-17 10:00,95,32.98,94.95,110.06,0.05,77.7,0.19,,,,
2026-04-17 11:00,99,34.94,105.45,109.46,0.05,76.12,0.17,,,,
2026-04-17 12:00,107,38.11,118.99,108.92,0.06,74.77,0.17,,,,
2026-04-17 13:00,118,42.5,134.82,108.79,0.07,74.73,0.16,,,,
2026-04-17 14:00,132,48.28,153.5,108.8,0.09,74.88,0.16,,,,
2026-04-17 15:00,149,55.14,173.89,109.19,0.09,74.92,0.17,,,,
2026-04-17 16:00,154,61.45,190.32,109.41,0.09,75.31,0.17,,,,
2026-04-17 17:00,157,66.42,201.56,110.27,0.08,75.73,0.17,,,,
2026-04-17 18:00,158,69.4,206.87,111.25,0.08,76.18,0.18,,,,
2026-04-17 19:00,158,69.63,205.41,111.83,0.07,76.67,0.19,,,,
2026-04-17 20:00,157,67.77,199.57,112.61,0.07,77.79,0.2,,,,
2026-04-17 21:00,156,64.77,192.06,113.24,0.07,78.95,0.21,,,,
2026-04-17 22:00,154,61.02,183.73,113.88,0.07,80.43,0.21,,,,
2026-04-17 23:00,152,57.21,175.57,114.38,0.07,82.14,0.22,,,,
2026-04-18 00:00,147,54.01,168.89,114.77,0.07,83.72,0.22,,,,
2026-04-18 00:00,147,54.01,168.89,114.77,0.07,83.72,0.22,,,,
2026-04-18 01:00,140,51.49,163.4,115.17,0.07,84.94,0.22,,,,
2026-04-18 02:00,136,49.66,159.12,115.46,0.07,86.29,0.22,,,,
2026-04-18 03:00,132,48.24,155.66,115.88,0.08,87.45,0.21,,,,
2026-04-18 04:00,129,47.03,153.05,116.2,0.06,88.5,0.21,,,,
2026-04-18 05:00,127,46.04,150.73,116.54,0.04,89.58,0.2,,,,
2026-04-18 06:00,125,45.19,148.69,116.88,0.04,90.23,0.2,,,,
2026-04-18 07:00,122,44.13,145.67,117.17,0.04,91.08,0.19,,,,
2026-04-18 08:00,119,42.86,141.01,117.28,0.04,91.81,0.18,,,,
2026-04-18 09:00,115,41.32,134.71,117.5,0.04,93.08,0.17,,,,
2026-04-18 10:00,111,39.57,127.61,118.47,0.04,95.6,0.17,,,,
2026-04-18 11:00,106,37.69,120.1,118.81,0.05,97.87,0.17,,,,
2026-04-18 12:00,102,35.96,113.51,118.58,0.06,99.76,0.17,,,,
2026-04-18 13:00,98,34.59,108.79,118.41,0.08,101.39,0.18,,,,
2026-04-18 14:00,96,33.65,105.69,117.66,0.1,101.6,0.18,,,,
2026-04-18 15:00,95,33.21,104.2,116.89,0.11,101.09,0.18,,,,
2026-04-18 16:00,95,33.13,103.73,116.23,0.1,100.23,0.18,,,,
2026-04-18 17:00,96,33.41,104.03,116.02,0.1,99.7,0.19,,,,
2026-04-18 18:00,97,33.83,104.38,116.19,0.1,99.14,0.2,,,,
2026-04-18 19:00,97,34.15,104.47,116.41,0.09,98.47,0.21,,,,
2026-04-18 20:00,98,34.3,104.36,116.66,0.09,98.57,0.22,,,,
2026-04-18 21:00,98,34.29,104.04,117.06,0.09,99.16,0.24,,,,
2026-04-18 22:00,97,34.15,103.58,117.72,0.09,100.42,0.26,,,,
2026-04-18 23:00,97,33.95,102.86,117.98,0.09,101.5,0.27,,,,
2026-04-19 00:00,96,33.61,101.72,118.22,0.08,102.58,0.28,,,,
2026-04-19 00:00,96,33.61,101.72,118.22,0.08,102.58,0.28,,,,
2026-04-19 01:00,95,33.14,100.04,118.49,0.08,104.2,0.3,,,,
2026-04-19 02:00,95,32.82,98.54,118.85,0.09,105.09,0.31,,,,
2026-04-19 03:00,94,32.71,97.46,119.16,0.1,105.41,0.31,,,,
2026-04-19 04:00,94,32.7,96.49,119.38,0.08,105.04,0.32,,,,
2026-04-19 05:00,95,32.82,95.66,119.63,0.06,104.65,0.34,,,,
2026-04-19 06:00,95,33.05,94.9,120.37,0.05,103.96,0.36,,,,
2026-04-19 07:00,96,33.34,94.12,120.99,0.05,103.2,0.38,,,,
2026-04-19 08:00,96,33.47,92.85,121.91,0.05,102.58,0.41,,,,
2026-04-19 09:00,96,33.32,91.12,122.62,0.05,102.57,0.43,,,,
2026-04-19 10:00,95,32.94,89.0,123.74,0.06,103.6,0.46,,,,
2026-04-19 11:00,94,32.48,86.79,124.44,0.07,104.53,0.48,,,,
2026-04-19 12:00,93,31.96,84.7,124.53,0.08,105.62,0.5,,,,
2026-04-19 13:00,92,31.5,83.09,124.96,0.11,107.61,0.53,,,,
2026-04-19 14:00,91,31.03,81.75,124.73,0.14,108.97,0.55,,,,
2026-04-19 15:00,90,30.49,80.36,124.1,0.14,109.83,0.57,,,,
2026-04-19 16:00,88,29.93,79.02,122.93,0.13,109.88,0.59,,,,
2026-04-19 17:00,88,29.49,78.14,122.04,0.12,109.93,0.6,,,,
2026-04-19 18:00,87,29.19,77.63,121.15,0.11,109.85,0.62,,,,
2026-04-19 19:00,87,29.01,77.27,120.2,0.11,109.11,0.62,,,,
2026-04-19 20:00,87,29.12,77.49,119.42,0.1,107.93,0.62,,,,
2026-04-19 21:00,87,29.44,78.13,118.96,0.1,106.66,0.62,,,,
2026-04-19 22:00,88,29.86,78.97,118.81,0.09,105.78,0.62,,,,
2026-04-19 23:00,89,30.2,79.75,118.69,0.09,105.3,0.62,,,,
2026-04-20 00:00,89,30.4,80.38,118.86,0.09,105.42,0.62,,,,
2026-04-20 00:00,89,30.4,80.38,118.86,0.09,105.42,0.62,,,,
2026-04-20 01:00,89,30.34,80.58,118.95,0.09,106.16,0.64,,,,
2026-04-20 02:00,89,30.22,80.57,119.1,0.1,106.94,0.65,,,,
2026-04-20 03:00,89,30.12,80.54,118.75,0.1,107.06,0.64,,,,
2026-04-20 04:00,89,30.06,80.48,117.85,0.08,106.07,0.61,,,,
2026-04-20 05:00,89,30.16,80.85,116.89,0.06,104.02,0.56,,,,
2026-04-20 06:00,90,30.44,81.67,115.64,0.05,100.71,0.5,,,,
2026-04-20 07:00,91,30.89,83.17,114.01,0.04,96.47,0.43,,,,
2026-04-20 08:00,92,31.43,85.26,112.42,0.04,91.79,0.36,,,,
2026-04-20 09:00,93,32.08,87.86,111.01,0.04,87.3,0.31,,,,
2026-04-20 10:00,95,33.1,91.65,110.27,0.04,83.29,0.27,,,,
2026-04-20 11:00,97,34.08,95.8,109.52,0.04,79.27,0.23,,,,
2026-04-20 12:00,99,34.87,99.73,109.12,0.05,76.24,0.22,,,,
2026-04-20 13:00,100,35.33,103.29,109.15,0.06,74.39,0.21,,,,
2026-04-20 14:00,500,35.43,106.08,109.21,0.08,72.81,0.21,,,,
2026-04-20 15:00,100,35.2,108.5,109.28,0.09,70.97,0.22,,,,
2026-04-20 16:00,99,34.75,109.95,109.25,0.08,69.35,0.22,,,,
2026-04-20 17:00,98,34.28,111.15,109.51,0.08,67.97,0.23,,,,
2026-04-20 18:00,97,33.77,111.8,109.84,0.08,66.9,0.24,,,,
2026-04-20 19:00,95,33.23,111.51,110.01,0.08,66.48,0.26,,,,
2026-04-20 20:00,95,32.91,110.73,110.29,0.07,66.61,0.28,,,,
2026-04-20 21:00,94,32.62,109.22,110.68,0.07,67.35,0.3,,,,
2026-04-20 22:00,94,32.33,107.2,110.81,0.07,68.64,0.32,,,,
2026-04-20 23:00,93,32.08,104.99,110.8,0.07,69.63,0.34,,,,
2026-04-21 00:00,93,31.89,102.83,110.69,0.07,69.71,0.34,,,,
